athlete_id,session_id,sensor_id,timestamp_s,body_roll_deg,pitch_deg,yaw_deg,stroke_rate_spm,lap_speed_mps,stroke_type,fatigue_level,movement_quality
A008,S013,SENS03,105,6.05,15.05,-6.24,36.55,1.092,Breaststroke,Medium,Medium
A008,S013,SENS03,106,0.55,10.42,-0.9,30.53,0.979,Breaststroke,Medium,Medium
A008,S013,SENS03,107,6.03,14.11,6.03,31.93,1.037,Breaststroke,Medium,Medium
A008,S013,SENS03,108,-3.46,15.66,-0.46,36.29,1.032,Breaststroke,Medium,Good
A008,S013,SENS03,109,-1.82,9.95,-0.86,33.68,1.008,Breaststroke,Medium,Medium
A008,S013,SENS03,110,5.31,12.44,2.14,32.83,1.086,Breaststroke,Medium,Medium
A008,S013,SENS03,111,-0.54,13.94,0.5,33.57,1.146,Breaststroke,Medium,Good
A008,S013,SENS03,112,3.1,17.15,0.24,35.9,1.058,Breaststroke,Medium,Good
A008,S013,SENS03,113,-1.33,15.21,-0.91,34.59,0.952,Breaststroke,Medium,Good
A008,S013,SENS03,114,9.79,16.26,0.57,34.14,1.089,Breaststroke,Medium,Medium
A008,S013,SENS03,115,-0.2,12.11,-2.0,28.95,1.053,Breaststroke,Medium,Good
A008,S013,SENS03,116,2.41,13.91,-2.12,35.4,1.04,Breaststroke,Medium,Good
A008,S013,SENS03,117,5.37,16.19,5.19,33.82,1.05,Breaststroke,Medium,Medium
A008,S013,SENS03,118,2.53,14.22,4.28,33.1,1.114,Breaststroke,Medium,Good
A008,S013,SENS03,119,0.14,18.38,1.57,33.63,1.052,Breaststroke,Medium,Good
A008,S013,SENS03,120,3.82,20.06,2.32,35.3,1.042,Breaststroke,Medium,Medium
A008,S013,SENS03,121,4.17,10.59,3.21,34.5,1.113,Breaststroke,Medium,Medium
A008,S013,SENS03,122,-0.94,21.96,3.28,29.75,1.133,Breaststroke,Medium,Medium
A008,S013,SENS03,123,-3.04,15.99,-0.03,36.08,1.108,Breaststroke,Medium,Good
A008,S013,SENS03,124,3.5,13.38,-4.52,34.32,1.052,Breaststroke,Medium,Medium
A008,S013,SENS03,125,-2.69,21.89,-2.1,35.63,1.044,Breaststroke,Medium,Medium
A008,S013,SENS03,126,4.88,11.59,1.83,32.48,1.029,Breaststroke,Medium,Medium
A008,S013,SENS03,127,-8.48,13.65,-3.82,32.15,1.05,Breaststroke,Medium,Bad
A008,S013,SENS03,128,2.88,11.1,3.85,32.79,1.093,Breaststroke,Medium,Medium
A008,S013,SENS03,129,-0.71,14.02,3.38,34.41,1.02,Breaststroke,Medium,Good
A008,S013,SENS03,130,4.04,17.82,-3.26,34.2,1.09,Breaststroke,Medium,Medium
A008,S013,SENS03,131,-3.75,21.41,-3.65,34.67,1.088,Breaststroke,Medium,Bad
A008,S013,SENS03,132,4.1,18.79,3.72,33.76,1.016,Breaststroke,Medium,Medium
A008,S013,SENS03,133,5.92,12.69,-0.76,34.69,1.167,Breaststroke,Medium,Medium
A008,S013,SENS03,134,-4.06,17.07,2.98,31.35,1.08,Breaststroke,Medium,Medium
A008,S013,SENS03,135,0.73,13.39,2.6,34.28,1.098,Breaststroke,Medium,Good
A008,S013,SENS03,136,0.91,17.43,1.87,36.79,1.116,Breaststroke,Medium,Good
A008,S013,SENS03,137,-3.53,13.97,-7.91,38.26,1.063,Breaststroke,Medium,Medium
A008,S013,SENS03,138,-5.5,14.5,-3.75,36.81,1.044,Breaststroke,Medium,Medium
A008,S013,SENS03,139,6.99,11.97,-2.72,34.72,1.09,Breaststroke,Medium,Medium
A008,S013,SENS03,140,2.88,11.69,2.22,33.42,1.129,Breaststroke,Medium,Medium
A008,S013,SENS03,141,1.36,15.21,5.46,34.33,1.07,Breaststroke,Medium,Good
A008,S013,SENS03,142,6.96,19.11,-6.26,36.55,0.988,Breaststroke,Medium,Bad
A008,S013,SENS03,143,-4.65,17.62,8.7,33.89,0.999,Breaststroke,Medium,Bad
A008,S013,SENS03,144,-1.48,10.21,-5.2,33.16,1.103,Breaststroke,Medium,Medium
A008,S013,SENS03,145,3.57,17.43,2.13,34.98,1.125,Breaststroke,Medium,Medium
A008,S013,SENS03,146,-2.08,16.36,-3.5,36.12,1.049,Breaststroke,Medium,Good
A008,S013,SENS03,147,1.48,8.16,-4.08,36.92,1.128,Breaststroke,Medium,Bad
A008,S013,SENS03,148,-3.35,12.73,2.6,33.0,1.209,Breaststroke,Medium,Medium
A008,S013,SENS03,149,-0.45,19.84,8.61,33.89,1.074,Breaststroke,Medium,Bad
A008,S013,SENS03,150,0.75,14.8,-2.02,34.14,1.019,Breaststroke,Medium,Good
A008,S013,SENS03,151,0.25,15.45,0.29,34.47,1.026,Breaststroke,Medium,Good
A008,S013,SENS03,152,3.51,18.35,-2.46,30.94,1.016,Breaststroke,Medium,Medium
A008,S013,SENS03,153,7.2,16.64,-4.2,32.72,1.124,Breaststroke,Medium,Medium
A008,S013,SENS03,154,1.22,14.4,0.54,33.15,1.035,Breaststroke,Medium,Good
A008,S013,SENS03,155,2.38,16.51,2.14,34.33,0.986,Breaststroke,Medium,Good
A008,S013,SENS03,156,4.17,17.25,4.88,32.12,1.16,Breaststroke,Medium,Medium
A008,S013,SENS03,157,-0.87,12.91,2.0,35.4,0.988,Breaststroke,Medium,Good
A008,S013,SENS03,158,4.83,14.89,1.24,36.35,1.077,Breaststroke,Medium,Good
A008,S013,SENS03,159,3.19,15.06,-1.84,37.08,1.024,Breaststroke,Medium,Good
A008,S013,SENS03,160,-1.15,16.5,2.15,34.69,1.027,Breaststroke,Medium,Good
A008,S013,SENS03,161,4.29,20.6,-6.49,38.69,1.042,Breaststroke,Medium,Bad
A008,S013,SENS03,162,-3.72,14.04,4.46,32.23,1.068,Breaststroke,Medium,Medium
A008,S013,SENS03,163,4.58,18.28,2.93,36.86,1.11,Breaststroke,Medium,Medium
A008,S013,SENS03,164,1.19,15.22,-1.79,30.14,1.013,Breaststroke,Medium,Good
A008,S013,SENS03,165,0.76,14.27,0.34,35.43,0.984,Breaststroke,Medium,Good
A008,S013,SENS03,166,6.34,17.37,-4.38,37.69,1.099,Breaststroke,Medium,Medium
A008,S013,SENS03,167,7.57,14.29,1.21,32.75,1.053,Breaststroke,High,Medium
A008,S013,SENS03,168,6.17,15.14,-4.09,36.56,1.003,Breaststroke,High,Medium
A008,S013,SENS03,169,6.8,14.17,8.01,32.69,1.085,Breaststroke,High,Bad
A008,S013,SENS03,170,3.98,17.41,1.66,35.6,1.031,Breaststroke,High,Medium
A008,S013,SENS03,171,-5.09,13.01,1.19,33.86,1.005,Breaststroke,High,Medium
A008,S013,SENS03,172,4.57,13.68,-3.26,29.77,1.011,Breaststroke,High,Medium
A008,S013,SENS03,173,-3.22,13.24,6.55,31.02,0.961,Breaststroke,High,Bad
A008,S013,SENS03,174,0.15,19.24,6.44,32.65,1.048,Breaststroke,High,Bad
A008,S013,SENS03,175,5.19,11.47,4.9,32.36,0.933,Breaststroke,High,Bad
A008,S013,SENS03,176,-3.36,14.39,-5.59,32.86,1.058,Breaststroke,High,Medium
A008,S013,SENS03,177,2.04,12.8,-0.21,31.57,1.086,Breaststroke,High,Good
A008,S013,SENS03,178,-2.08,8.21,6.02,34.1,1.069,Breaststroke,High,Bad
A008,S013,SENS03,179,1.38,14.14,1.69,36.22,1.063,Breaststroke,High,Good
A008,S013,SENS03,180,1.1,11.47,-2.82,31.32,1.115,Breaststroke,High,Medium
A008,S013,SENS03,181,-4.4,21.16,0.35,33.68,0.99,Breaststroke,High,Bad
A008,S013,SENS03,182,-4.48,15.95,5.46,30.71,1.026,Breaststroke,High,Medium
A008,S013,SENS03,183,2.63,15.89,-3.79,40.07,1.055,Breaststroke,High,Medium
A008,S013,SENS03,184,2.54,17.16,1.53,33.64,1.059,Breaststroke,High,Medium
A008,S013,SENS03,185,5.16,11.11,8.41,30.98,1.095,Breaststroke,High,Bad
A008,S013,SENS03,186,1.02,13.96,1.77,32.23,1.038,Breaststroke,High,Medium
A008,S013,SENS03,187,6.01,8.21,4.7,34.24,1.064,Breaststroke,High,Bad
A008,S013,SENS03,188,2.07,14.79,-2.34,34.07,1.048,Breaststroke,High,Good
A008,S013,SENS03,189,2.58,4.27,-4.44,38.2,1.116,Breaststroke,High,Bad
A008,S013,SENS03,190,0.49,18.79,2.39,32.5,1.117,Breaststroke,High,Medium
A008,S013,SENS03,191,-1.24,10.7,2.35,33.04,0.984,Breaststroke,High,Medium
A008,S013,SENS03,192,3.18,19.22,3.67,39.82,1.051,Breaststroke,High,Bad
A008,S013,SENS03,193,5.19,17.51,3.84,33.93,1.044,Breaststroke,High,Bad
A008,S013,SENS03,194,-6.03,12.08,-6.78,34.39,0.959,Breaststroke,High,Bad
A008,S013,SENS03,195,-3.01,13.21,6.47,37.06,1.059,Breaststroke,High,Bad
A008,S013,SENS03,196,-0.44,15.92,1.6,33.56,0.932,Breaststroke,High,Good
A008,S013,SENS03,197,2.03,15.69,-0.47,35.88,0.977,Breaststroke,High,Good
A008,S013,SENS03,198,1.45,16.57,0.88,32.31,0.991,Breaststroke,High,Good
A008,S013,SENS03,199,5.35,16.88,5.23,34.66,0.968,Breaststroke,High,Bad
A008,S013,SENS03,200,1.95,17.63,5.83,31.57,0.93,Breaststroke,High,Bad
A008,S013,SENS03,201,-0.58,12.6,-8.4,36.45,0.959,Breaststroke,High,Bad
A008,S013,SENS03,202,0.07,11.66,5.4,37.4,0.949,Breaststroke,High,Medium
A008,S013,SENS03,203,-9.79,14.54,-1.77,35.56,1.03,Breaststroke,High,Bad
A008,S013,SENS03,204,3.35,19.8,3.56,33.73,1.041,Breaststroke,High,Bad
A008,S013,SENS03,205,-0.81,18.14,1.52,36.62,0.903,Breaststroke,High,Medium
A008,S013,SENS03,206,-1.29,16.23,2.74,33.34,1.016,Breaststroke,High,Medium
A008,S013,SENS03,207,-2.13,13.22,-6.81,33.16,1.155,Breaststroke,High,Medium
A008,S013,SENS03,208,5.02,16.13,1.75,31.91,1.095,Breaststroke,High,Medium
A008,S013,SENS03,209,-4.38,19.59,0.69,38.31,1.097,Breaststroke,High,Medium
A008,S013,SENS03,210,-0.49,18.58,1.45,32.68,1.042,Breaststroke,High,Medium
A008,S013,SENS03,211,-0.02,14.51,-4.34,37.24,0.999,Breaststroke,High,Good
A008,S013,SENS03,212,-2.23,17.74,-1.02,36.77,1.152,Breaststroke,High,Medium
A008,S013,SENS03,213,2.28,15.03,1.32,30.86,0.98,Breaststroke,High,Good
A008,S013,SENS03,214,-4.77,15.8,-3.86,39.67,0.921,Breaststroke,High,Medium
A008,S013,SENS03,215,-1.01,13.33,0.62,37.5,0.987,Breaststroke,High,Good
A008,S013,SENS03,216,8.55,11.11,5.71,32.9,0.936,Breaststroke,High,Bad
A008,S013,SENS03,217,-4.75,18.27,3.26,34.43,1.112,Breaststroke,High,Bad
A008,S013,SENS03,218,1.17,19.69,-3.46,37.83,1.07,Breaststroke,High,Medium
A008,S013,SENS03,219,-6.87,15.98,4.35,32.22,1.003,Breaststroke,High,Bad
A008,S013,SENS03,220,4.51,13.05,-1.02,31.44,1.031,Breaststroke,High,Medium
A008,S013,SENS03,221,-4.56,18.11,3.16,31.76,1.083,Breaststroke,High,Medium
A008,S013,SENS03,222,3.01,22.87,3.85,34.24,0.927,Breaststroke,High,Bad
A008,S013,SENS03,223,0.58,17.8,-3.61,39.92,1.111,Breaststroke,High,Medium
A008,S013,SENS03,224,-5.69,15.82,3.26,34.61,1.102,Breaststroke,High,Medium
A008,S013,SENS03,225,2.59,17.31,3.32,31.72,1.11,Breaststroke,High,Medium
A008,S013,SENS03,226,7.1,15.3,-1.29,36.72,1.011,Breaststroke,High,Medium
A008,S013,SENS03,227,-6.91,12.56,-2.3,34.32,1.04,Breaststroke,High,Bad
A008,S013,SENS03,228,-5.15,15.63,-0.39,35.01,0.997,Breaststroke,High,Medium
A008,S013,SENS03,229,2.27,20.45,2.94,35.92,1.001,Breaststroke,High,Bad
A008,S013,SENS03,230,6.81,17.98,-3.01,33.52,0.989,Breaststroke,High,Bad
A008,S013,SENS03,231,-3.83,19.38,-6.27,32.52,1.115,Breaststroke,High,Bad
A008,S013,SENS03,232,-10.39,15.17,2.09,36.14,1.056,Breaststroke,High,Bad
A008,S013,SENS03,233,-0.59,11.94,-4.18,33.75,0.991,Breaststroke,High,Medium
A008,S013,SENS03,234,-4.55,17.43,1.0,35.36,1.112,Breaststroke,High,Medium
A008,S013,SENS03,235,7.63,11.37,4.1,32.64,1.044,Breaststroke,High,Bad
A008,S013,SENS03,236,4.06,16.14,-0.86,33.92,1.054,Breaststroke,High,Medium
A008,S013,SENS03,237,7.53,13.61,-7.39,34.37,1.025,Breaststroke,High,Bad
A008,S013,SENS03,238,0.42,20.08,2.48,32.57,0.989,Breaststroke,High,Medium
A002,S014,SENS03,1,-3.52,29.64,7.37,34.03,1.44,Butterfly,Low,Bad
A002,S014,SENS03,2,3.11,18.14,10.72,31.46,1.432,Butterfly,Low,Good
A002,S014,SENS03,3,1.01,20.19,2.1,37.38,1.571,Butterfly,Low,Good
A002,S014,SENS03,4,5.6,24.07,5.19,34.23,1.405,Butterfly,Low,Good
A002,S014,SENS03,5,7.83,27.9,7.47,33.39,1.404,Butterfly,Low,Medium
A002,S014,SENS03,6,12.42,14.09,6.18,31.52,1.432,Butterfly,Low,Medium
A002,S014,SENS03,7,4.77,9.9,12.38,31.41,1.377,Butterfly,Low,Medium
A002,S014,SENS03,8,7.35,17.87,6.74,29.42,1.331,Butterfly,Low,Good
A002,S014,SENS03,9,11.5,20.27,7.17,33.18,1.406,Butterfly,Low,Good
A002,S014,SENS03,10,2.04,19.96,7.95,33.88,1.409,Butterfly,Low,Good
A002,S014,SENS03,11,9.29,20.32,4.78,33.71,1.434,Butterfly,Low,Good
A002,S014,SENS03,12,14.1,23.71,10.78,30.34,1.385,Butterfly,Low,Medium
A002,S014,SENS03,13,1.41,23.43,2.73,33.32,1.385,Butterfly,Low,Medium
A002,S014,SENS03,14,2.69,13.86,4.08,29.59,1.353,Butterfly,Low,Medium
A002,S014,SENS03,15,7.97,22.65,18.5,31.55,1.425,Butterfly,Low,Medium
A002,S014,SENS03,16,2.87,15.15,11.64,31.22,1.379,Butterfly,Low,Medium
A002,S014,SENS03,17,11.52,17.82,3.95,31.11,1.369,Butterfly,Low,Medium
A002,S014,SENS03,18,4.48,26.36,16.29,34.53,1.441,Butterfly,Low,Medium
A002,S014,SENS03,19,-5.92,23.44,-2.19,31.62,1.477,Butterfly,Low,Bad
A002,S014,SENS03,20,9.32,27.07,1.57,29.56,1.467,Butterfly,Low,Bad
A002,S014,SENS03,21,4.64,17.15,7.86,27.35,1.32,Butterfly,Low,Good
A002,S014,SENS03,22,9.07,17.4,7.03,32.71,1.378,Butterfly,Low,Good
A002,S014,SENS03,23,7.92,11.99,7.42,32.06,1.344,Butterfly,Low,Medium
A002,S014,SENS03,24,4.5,14.5,6.98,32.42,1.542,Butterfly,Low,Good
A002,S014,SENS03,25,14.9,21.54,8.53,33.17,1.402,Butterfly,Low,Medium
A002,S014,SENS03,26,4.38,22.53,5.44,32.93,1.412,Butterfly,Low,Good
A002,S014,SENS03,27,8.64,25.15,5.02,31.56,1.459,Butterfly,Low,Medium
A002,S014,SENS03,28,1.84,16.1,7.05,32.89,1.499,Butterfly,Low,Good
A002,S014,SENS03,29,-4.21,18.83,1.79,32.89,1.384,Butterfly,Low,Medium
A002,S014,SENS03,30,6.55,16.48,5.7,33.1,1.41,Butterfly,Low,Good
A002,S014,SENS03,31,8.94,21.18,-0.3,30.75,1.49,Butterfly,Low,Medium
A002,S014,SENS03,32,3.44,21.0,6.32,32.86,1.4,Butterfly,Low,Good
A002,S014,SENS03,33,-2.85,17.12,10.88,34.22,1.436,Butterfly,Low,Medium
A002,S014,SENS03,34,1.78,25.29,7.68,32.87,1.421,Butterfly,Low,Good
A002,S014,SENS03,35,0.45,17.88,12.24,29.65,1.369,Butterfly,Low,Medium
A002,S014,SENS03,36,4.98,25.08,3.88,30.16,1.439,Butterfly,Low,Good
A002,S014,SENS03,37,-1.77,19.43,3.65,28.04,1.336,Butterfly,Low,Medium
A002,S014,SENS03,38,1.0,20.73,12.03,30.23,1.437,Butterfly,Low,Good
A002,S014,SENS03,39,-2.08,19.19,14.21,31.41,1.436,Butterfly,Low,Medium
A002,S014,SENS03,40,10.16,12.53,7.35,34.43,1.472,Butterfly,Low,Medium
A002,S014,SENS03,41,5.09,22.54,9.14,27.6,1.425,Butterfly,Low,Good
A002,S014,SENS03,42,0.63,18.55,8.76,33.03,1.324,Butterfly,Low,Good
A002,S014,SENS03,43,1.62,20.89,5.05,32.17,1.378,Butterfly,Low,Good
A002,S014,SENS03,44,5.69,25.87,4.56,34.78,1.415,Butterfly,Low,Medium
A002,S014,SENS03,45,8.69,13.81,9.95,36.01,1.438,Butterfly,Low,Medium
A002,S014,SENS03,46,-1.8,28.27,6.53,34.21,1.394,Butterfly,Low,Bad
A002,S014,SENS03,47,6.44,13.56,8.89,32.12,1.339,Butterfly,Low,Medium
A002,S014,SENS03,48,9.92,28.21,0.42,27.52,1.38,Butterfly,Low,Bad
A002,S014,SENS03,49,3.38,20.6,3.51,30.29,1.392,Butterfly,Low,Good
A002,S014,SENS03,50,5.67,20.52,1.34,32.91,1.388,Butterfly,Low,Good
A002,S014,SENS03,51,8.59,21.01,9.92,32.84,1.494,Butterfly,Low,Good
A002,S014,SENS03,52,10.36,24.08,5.59,33.13,1.428,Butterfly,Low,Medium
A002,S014,SENS03,53,-0.88,17.76,5.61,33.04,1.454,Butterfly,Low,Medium
A002,S014,SENS03,54,4.08,21.97,4.7,35.07,1.284,Butterfly,Low,Good
A002,S014,SENS03,55,14.04,17.25,6.58,29.97,1.297,Butterfly,Low,Medium
A002,S014,SENS03,56,6.9,25.38,10.1,33.63,1.431,Butterfly,Low,Medium
A002,S014,SENS03,57,4.21,18.32,10.12,29.75,1.386,Butterfly,Low,Good
A002,S014,SENS03,58,11.16,17.12,6.15,31.21,1.407,Butterfly,Low,Medium
A002,S014,SENS03,59,5.78,19.9,-5.17,33.52,1.392,Butterfly,Low,Medium
A002,S014,SENS03,60,10.96,18.9,2.16,33.94,1.48,Butterfly,Low,Medium
A002,S014,SENS03,61,2.52,24.18,3.64,34.2,1.481,Butterfly,Low,Medium
A002,S014,SENS03,62,8.11,19.79,13.08,29.49,1.36,Butterfly,Low,Good
A002,S014,SENS03,63,-10.46,23.02,14.66,31.34,1.434,Butterfly,Low,Bad
A002,S014,SENS03,64,0.13,16.01,7.77,32.45,1.353,Butterfly,Low,Good
A002,S014,SENS03,65,7.9,17.68,11.37,30.54,1.416,Butterfly,Low,Good
A002,S014,SENS03,66,7.01,15.92,3.78,32.76,1.417,Butterfly,Low,Medium
A002,S014,SENS03,67,14.86,16.8,1.22,31.4,1.379,Butterfly,Low,Bad
A002,S014,SENS03,68,12.65,22.81,16.38,34.39,1.308,Butterfly,Low,Bad
A002,S014,SENS03,69,4.26,11.79,-4.58,30.61,1.337,Butterfly,Low,Bad
A002,S014,SENS03,70,13.49,10.21,10.52,30.63,1.424,Butterfly,Low,Bad
A002,S014,SENS03,71,-3.86,19.61,12.53,30.74,1.352,Butterfly,Low,Medium
A002,S014,SENS03,72,2.45,23.4,9.77,30.1,1.364,Butterfly,Low,Good
A002,S014,SENS03,73,3.11,20.1,11.69,31.24,1.458,Butterfly,Low,Good
A002,S014,SENS03,74,0.64,23.07,5.53,33.18,1.312,Butterfly,Low,Medium
A002,S014,SENS03,75,-1.54,23.26,14.33,31.63,1.355,Butterfly,Low,Medium
A002,S014,SENS03,76,6.53,20.06,6.85,32.58,1.414,Butterfly,Low,Good
A002,S014,SENS03,77,6.86,18.86,8.87,29.29,1.459,Butterfly,Low,Good
A002,S014,SENS03,78,3.17,21.29,4.17,29.98,1.449,Butterfly,Low,Good
A002,S014,SENS03,79,5.29,21.39,10.36,29.86,1.501,Butterfly,Low,Good
A002,S014,SENS03,80,7.32,19.46,9.74,32.3,1.377,Butterfly,Low,Good
A002,S014,SENS03,81,3.11,12.93,16.42,29.84,1.312,Butterfly,Medium,Bad
A002,S014,SENS03,82,6.57,19.79,2.09,29.14,1.325,Butterfly,Medium,Good
A002,S014,SENS03,83,0.59,20.82,1.42,31.83,1.369,Butterfly,Medium,Medium
A002,S014,SENS03,84,5.24,13.58,14.46,36.02,1.395,Butterfly,Medium,Medium
A002,S014,SENS03,85,-6.61,14.38,3.7,29.72,1.427,Butterfly,Medium,Bad
A002,S014,SENS03,86,5.53,19.6,3.93,28.74,1.358,Butterfly,Medium,Good
A002,S014,SENS03,87,0.11,19.24,14.14,33.37,1.416,Butterfly,Medium,Medium
A002,S014,SENS03,88,5.56,16.53,8.87,33.59,1.314,Butterfly,Medium,Good
A002,S014,SENS03,89,-1.49,22.35,11.23,28.93,1.374,Butterfly,Medium,Medium
A002,S014,SENS03,90,6.61,23.02,12.56,30.39,1.288,Butterfly,Medium,Medium
A002,S014,SENS03,91,5.6,13.72,15.01,30.13,1.369,Butterfly,Medium,Medium
A002,S014,SENS03,92,6.33,16.95,7.04,32.25,1.271,Butterfly,Medium,Good
A002,S014,SENS03,93,10.85,16.86,8.89,34.9,1.355,Butterfly,Medium,Medium
A002,S014,SENS03,94,-4.49,23.07,14.48,34.46,1.415,Butterfly,Medium,Bad
A002,S014,SENS03,95,18.17,19.11,3.11,29.23,1.343,Butterfly,Medium,Bad
A002,S014,SENS03,96,0.7,20.31,10.29,33.54,1.348,Butterfly,Medium,Good
A002,S014,SENS03,97,9.24,31.47,11.64,31.37,1.419,Butterfly,Medium,Bad
A002,S014,SENS03,98,-0.13,18.49,5.79,30.33,1.336,Butterfly,Medium,Good
A002,S014,SENS03,99,9.11,22.34,10.38,33.01,1.339,Butterfly,Medium,Good
A002,S014,SENS03,100,8.85,15.99,11.66,32.24,1.425,Butterfly,Medium,Medium
A002,S014,SENS03,101,6.37,18.06,4.32,31.3,1.336,Butterfly,Medium,Good
A002,S014,SENS03,102,5.63,14.16,6.69,32.85,1.395,Butterfly,Medium,Good
A002,S014,SENS03,103,9.5,19.4,10.7,35.61,1.344,Butterfly,Medium,Good
A002,S014,SENS03,104,4.12,18.3,12.16,33.79,1.371,Butterfly,Medium,Good
A002,S014,SENS03,105,8.22,25.04,-0.03,30.88,1.387,Butterfly,Medium,Medium
A002,S014,SENS03,106,9.55,19.18,7.2,33.4,1.302,Butterfly,Medium,Good
A002,S014,SENS03,107,0.98,14.57,17.62,30.36,1.392,Butterfly,Medium,Medium
A002,S014,SENS03,108,0.43,17.84,8.38,35.06,1.34,Butterfly,Medium,Good
A002,S014,SENS03,109,9.73,16.74,6.01,33.35,1.353,Butterfly,Medium,Medium
A002,S014,SENS03,110,-1.33,22.6,3.38,32.48,1.361,Butterfly,Medium,Medium
A002,S014,SENS03,111,5.56,20.76,6.21,32.89,1.32,Butterfly,Medium,Good
A002,S014,SENS03,112,0.71,21.03,9.88,29.91,1.36,Butterfly,Medium,Good
A002,S014,SENS03,113,4.34,27.08,9.4,31.42,1.363,Butterfly,Medium,Medium
A002,S014,SENS03,114,7.63,19.38,5.77,29.93,1.35,Butterfly,Medium,Good
A002,S014,SENS03,115,2.39,18.03,-0.32,30.7,1.328,Butterfly,Medium,Medium
A002,S014,SENS03,116,11.68,22.16,7.79,31.2,1.285,Butterfly,Medium,Good
A002,S014,SENS03,117,14.98,20.23,8.09,29.39,1.366,Butterfly,Medium,Medium
A002,S014,SENS03,118,1.3,19.92,6.81,33.19,1.26,Butterfly,Medium,Good
A002,S014,SENS03,119,2.94,17.18,11.34,34.47,1.376,Butterfly,Medium,Good
A002,S014,SENS03,120,6.32,22.85,15.53,33.7,1.238,Butterfly,Medium,Medium
A002,S014,SENS03,121,-3.51,15.13,12.26,33.37,1.267,Butterfly,Medium,Bad
A002,S014,SENS03,122,5.17,15.86,10.62,32.09,1.335,Butterfly,Medium,Good
A002,S014,SENS03,123,3.91,19.43,12.75,31.47,1.371,Butterfly,Medium,Good
A002,S014,SENS03,124,4.76,15.19,7.28,30.51,1.291,Butterfly,Medium,Good
A002,S014,SENS03,125,9.6,19.68,7.52,34.02,1.399,Butterfly,Medium,Good
A002,S014,SENS03,126,5.91,20.91,5.86,34.49,1.383,Butterfly,Medium,Medium
A002,S014,SENS03,127,1.97,11.6,4.83,36.01,1.491,Butterfly,Medium,Medium
A002,S014,SENS03,128,-4.3,25.89,9.19,28.36,1.328,Butterfly,Medium,Bad
A002,S014,SENS03,129,-0.27,20.95,10.75,30.91,1.332,Butterfly,Medium,Good
A002,S014,SENS03,130,9.34,15.47,-1.01,30.22,1.363,Butterfly,Medium,Bad
A002,S014,SENS03,131,7.29,15.04,6.38,34.93,1.298,Butterfly,Medium,Medium
A002,S014,SENS03,132,5.25,19.23,10.13,30.82,1.321,Butterfly,Medium,Good
A002,S014,SENS03,133,4.2,19.49,3.89,29.68,1.359,Butterfly,Medium,Good
A002,S014,SENS03,134,4.58,20.38,7.05,29.54,1.25,Butterfly,Medium,Good
A002,S014,SENS03,135,6.84,23.9,3.58,30.82,1.36,Butterfly,Medium,Medium
A002,S014,SENS03,136,-1.67,22.72,8.45,32.66,1.447,Butterfly,Medium,Medium
A002,S014,SENS03,137,6.0,18.61,14.09,31.73,1.381,Butterfly,Medium,Good
A002,S014,SENS03,138,14.92,18.89,3.96,34.03,1.414,Butterfly,Medium,Medium
A002,S014,SENS03,139,7.18,16.65,12.16,31.97,1.363,Butterfly,Medium,Medium
A002,S014,SENS03,140,0.96,17.9,8.92,33.3,1.356,Butterfly,Medium,Good
A002,S014,SENS03,141,2.65,20.92,2.85,35.01,1.241,Butterfly,Medium,Good
A002,S014,SENS03,142,6.55,17.55,12.91,29.95,1.37,Butterfly,Medium,Good
A002,S014,SENS03,143,6.08,18.77,3.44,30.8,1.366,Butterfly,Medium,Good
A002,S014,SENS03,144,5.6,19.8,9.04,32.05,1.365,Butterfly,Medium,Good
A002,S014,SENS03,145,6.39,16.5,3.58,33.42,1.363,Butterfly,Medium,Good
A002,S014,SENS03,146,0.35,10.11,6.47,28.26,1.392,Butterfly,Medium,Bad
A002,S014,SENS03,147,-2.29,23.14,2.84,33.09,1.376,Butterfly,Medium,Medium
A002,S014,SENS03,148,8.08,21.3,11.15,31.29,1.362,Butterfly,Medium,Good
A002,S014,SENS03,149,2.83,17.27,14.95,28.48,1.32,Butterfly,Medium,Medium
A002,S014,SENS03,150,7.23,21.71,12.5,31.07,1.359,Butterfly,Medium,Good
A002,S014,SENS03,151,0.7,16.63,9.02,30.27,1.327,Butterfly,Medium,Good
A002,S014,SENS03,152,6.96,14.33,13.25,34.23,1.305,Butterfly,Medium,Medium
A002,S014,SENS03,153,12.3,19.86,12.87,27.16,1.361,Butterfly,Medium,Medium
A002,S014,SENS03,154,2.66,14.66,8.62,32.75,1.381,Butterfly,Medium,Good
A002,S014,SENS03,155,-0.81,23.87,12.75,28.49,1.35,Butterfly,Medium,Medium
A002,S014,SENS03,156,13.37,18.43,3.31,32.75,1.463,Butterfly,Medium,Medium
A002,S014,SENS03,157,6.19,15.14,1.05,30.26,1.32,Butterfly,Medium,Medium
A002,S014,SENS03,158,7.35,28.0,7.28,31.86,1.353,Butterfly,Medium,Medium
A002,S014,SENS03,159,3.94,22.58,13.45,32.75,1.324,Butterfly,Medium,Good
A002,S014,SENS03,160,9.62,18.85,-0.64,30.46,1.339,Butterfly,Medium,Medium
A002,S014,SENS03,161,0.84,21.69,12.03,31.05,1.433,Butterfly,Medium,Good
A002,S014,SENS03,162,2.23,22.77,15.02,35.31,1.393,Butterfly,Medium,Medium
A002,S014,SENS03,163,9.52,15.5,5.98,36.12,1.203,Butterfly,Medium,Medium
